timeToMaturityDays,liquidityScale,lltv,depth,oracleDisplacement,manipulationAchievableOnCurve,bindingConstraint,oraclePriceExceedsRedemptionCeiling,maxUpwardDisplacementAvailable,displacementRequiredForInsolvency,displacementInsolvencyReachable,manipulationCost,attackCapitalRequired,attackerOwnCapital,additionalBorrowCapacity,totalDebt,effectiveLeverage,manipulatedCollateralMark,referenceCollateralMark,realizableCollateralMark,oracleOvervaluation,liquidationValue,liquidationProfitable,liquidationLoss,protocolShortfall,attackerPnL,attackerNetOfManipulationCost,solventUnderReferenceMark,solventUnderRealizableMark
365,4,0.945,3,0,true,,false,0.10789118092244898,0.058201058201058364,true,,,120773.29288819937,0,315389.6793832354,3.5899717459463343,433572.7091335371,433572.7091335371,430118.22156242165,0,315389.6793832354,true,118183.02975030168,0,-8780.962822313202,-8780.962822313202,true,true
365,4,0.945,3,0.01,true,,false,0.10789118092244898,0.058201058201058364,true,74687.00286001014,2952219.639911064,120773.29288819937,4154.841052519681,321537.356985193,3.640421730078679,444062.37704179133,439665.7198433578,436162.4024185923,4396.657198433531,0,false,439665.7198433578,0,-8937.583643570659,-83624.5865035808,true,true
365,4,0.945,3,0.02,true,,false,0.10789118092244898,0.058201058201058364,true,189869.79143180698,5403728.891819394,120773.29288819937,8426.30663602968,327763.502053215,3.691514235364718,454753.05654763366,445836.32994866045,442283.552839828,8916.726598973211,0,false,445836.32994866045,0,-9096.372264906924,-198966.16369671392,true,true
365,4,0.945,3,0.05,false,CURVE_PROPORTION_CAP,false,0.10789118092244898,0.058201058201058364,true,,,120773.29288819937,21962.71034137433,346918.3719781049,3.8486924995445664,488060.2298083177,464819.266484112,461114.2841523905,23240.96332420566,0,false,464819.266484112,0,-9585.957724216249,-9585.957724216249,true,true
365,4,0.945,3,0.1,false,CURVE_PROPORTION_CAP,false,0.10789118092244898,0.058201058201058364,true,,,120773.29288819937,47066.752461091965,380465.0419560493,4.123932209625235,547866.9598645625,498060.87260414776,494089.1771605967,49806.08726041473,0,false,498060.87260414776,0,-10447.301270644515,-10447.301270644515,true,true
365,4,0.945,10,0,true,,false,0.10789118092244898,0.058201058201058364,true,,,120773.29288819937,0,853133.305621422,8.000088420005444,966197.0218808096,966197.0218808096,958444.6241918248,0,853133.305621422,true,113063.71625938755,0,-22814.77771536907,-22814.77771536907,true,true
365,4,0.945,10,0.01,true,,false,0.10789118092244898,0.058201058201058364,true,74687.00286001014,2952219.639911064,120773.29288819937,9530.390389826498,895896.3397455802,8.350413369054674,1018591.9887539597,1008506.919558376,1000410.5920096671,10085.069195583696,0,false,1008506.919558376,0,-23976.380316783383,-98663.38317679352,true,true
365,4,0.945,10,0.02,true,,false,0.10789118092244898,0.058201058201058364,true,189869.79143180698,5403728.891819394,120773.29288819937,19905.1858697898,941059.6172652334,8.720342158178553,1074248.1263061112,1053184.437555011,1044724.5361114418,21063.68875110033,0,false,1053184.437555011,0,-25210.301729745595,-215080.09316155256,true,true
365,4,0.945,10,0.05,false,CURVE_PROPORTION_CAP,false,0.10789118092244898,0.058201058201058364,true,,,120773.29288819937,56832.230361606926,1092355.258582152,9.959143262616962,1262938.4524801546,1202798.5261715758,1193118.1403895663,60139.92630857881,0,false,1202798.5261715758,0,-29397.648064167093,-29397.648064167093,true,true
365,4,0.945,10,0.1,false,CURVE_PROPORTION_CAP,false,0.10789118092244898,0.058201058201058364,true,,,120773.29288819937,143022.3949487803,1406787.9922044629,12.531450129570562,1664810.9464937383,1513464.4968124893,1501235.3973964923,151346.44968124898,0,false,1513464.4968124893,0,-38369.47712195215,-38369.47712195215,true,true
365,4,0.945,20,0,true,,false,0.10789118092244898,0.058201058201058364,true,,,120773.29288819937,0,1297221.5486243702,11.636494281340251,1405377.7320321633,1405377.7320321633,1394037.3847565108,0,1297221.5486243702,true,108156.18340779305,0,-35077.48501317433,-35077.48501317433,true,true
365,4,0.945,20,0.01,true,,false,0.10789118092244898,0.058201058201058364,true,74687.00286001014,2952219.639911064,120773.29288819937,14325.962298872415,1409172.47626531,12.55223576494579,1531134.5949059443,1515974.8464415292,1503724.8159698995,15159.748464415083,0,false,1515974.8464415292,0,-38284.3448739704,-112971.34773398054,true,true
365,4,0.945,20,0.02,true,,false,0.10789118092244898,0.058201058201058364,true,189869.79143180698,5403728.891819394,120773.29288819937,30978.527186368126,1533832.1297026526,13.571506359634874,1671857.022756368,1639075.512506243,1625810.0777349442,32781.51025012485,0,false,1639075.512506243,0,-41906.22999441445,-231776.0214262214,true,true
365,4,0.945,20,0.05,false,CURVE_PROPORTION_CAP,false,0.10789118092244898,0.058201058201058364,true,,,120773.29288819937,99221.71870574285,2001020.8396765226,17.38737517542738,2204927.082349843,2099930.554618898,2082837.1642955192,104996.52773094503,0,false,2099930.554618898,0,-55966.19706345286,-55966.19706345286,true,true
365,4,0.945,20,0.1,false,CURVE_PROPORTION_CAP,false,0.10789118092244898,0.058201058201058364,true,,,120773.29288819937,312424.5082938401,3227658.996733405,27.374259439173606,3636687.398129358,3306079.4528448707,3278776.3435757686,330607.9452844872,0,false,3306079.4528448707,0,-96703.1204274455,-96703.1204274455,true,true
90,0.25,0.86,1,0,true,,false,0.025585539979758876,0.16279069767441867,false,,,8154.102026709103,0,6872.277188110432,1.841153387047297,15012.952564804693,15012.952564804693,14983.365211157785,0,6872.277188110432,true,8140.675376694261,0,-330.16623469516344,-330.16623469516344,true,true
90,0.25,0.86,1,0.01,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.16279069767441867,false,,,8154.102026709103,129.70120022516312,6940.9999599915345,1.8495641654350772,15232.350259001718,15081.534909902692,15051.812283257179,150.8153490990262,6940.9999599915345,true,8140.534949911157,0,-333.31340312477005,-333.31340312477005,true,true
90,0.25,0.86,1,0.02,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.16279069767441867,false,,,8154.102026709103,260.58201468400694,7009.72273187264,1.85797492883536,15453.11947544693,15150.117132791109,15120.259232380491,303.00234265582185,7009.72273187264,true,8140.394400918469,0,-336.4606934682088,-336.4606934682088,true,true
90,0.25,0.86,1,0.05,false,PT_PAR_CEILING,true,0.025585539979758876,0.16279069767441867,false,,,8154.102026709103,660.3021119310961,7215.891047515952,1.8832071291070727,16123.656221573261,15355.86306816501,15325.599341861373,767.7931534082509,0,false,15355.86306816501,0,-345.9032960469085,-345.9032960469085,true,true
90,0.25,0.86,1,0.1,false,PT_PAR_CEILING,true,0.025585539979758876,0.16279069767441867,false,,,8154.102026709103,1350.0942643522994,7559.504906921476,1.925260496410567,17268.64756729682,15698.770515724378,15667.830397614676,1569.877051572441,0,false,15698.770515724378,0,-361.6434058979976,-361.6434058979976,true,true
90,0.25,0.86,3,0,true,,false,0.025585539979758876,0.16279069767441867,false,,,8154.102026709103,0,17886.362548271707,3.1891127132124235,26004.350438209185,26004.350438209185,25953.070515304848,0,17886.362548271707,true,8117.987889937478,0,-834.738288687834,-834.738288687834,true,true
90,0.25,0.86,3,0.01,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.16279069767441867,false,,,8154.102026709103,226.54017569290954,18224.627923859043,3.2305066588866036,26605.299703469747,26341.880894524504,26289.934414979194,263.41880894524365,18224.627923859043,true,8117.25297066546,0,-850.2727856944439,-850.2727856944439,true,true
90,0.25,0.86,3,0.02,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.16279069767441867,false,,,8154.102026709103,458.95702158081986,18567.04076682475,3.272407884880958,27217.218721653204,26683.54776632667,26630.926536845993,533.6709553265355,18567.04076682475,true,8116.5069995019185,0,-865.9997867776992,-865.9997867776992,true,true
90,0.25,0.86,3,0.05,false,PT_PAR_CEILING,true,0.025585539979758876,0.16279069767441867,false,,,8154.102026709103,1192.547240573018,19619.4554193336,3.401190795340718,29120.339595387693,27733.65675751209,27678.96153693276,1386.6828378756036,0,false,27733.65675751209,0,-914.3499945645663,-914.3499945645663,true,true
90,0.25,0.86,3,0.1,false,PT_PAR_CEILING,true,0.025585539979758876,0.16279069767441867,false,,,8154.102026709103,2542.9573835389638,21459.14806708164,3.626306343084799,32526.19909177742,29569.271901615833,29510.950733641308,2956.9271901615866,0,false,29569.271901615833,0,-998.9163877275687,-998.9163877275687,true,true
90,0.25,0.86,10,0,true,,false,0.025585539979758876,0.16279069767441867,false,,,8154.102026709103,0,38376.83238593551,5.696366903893208,46448.75691591426,46448.75691591426,46357.05944473662,0,38376.83238593551,true,8071.924529978751,0,-1777.2828939243882,-1777.2828939243882,true,true
90,0.25,0.86,10,0.01,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.16279069767441867,false,,,8154.102026709103,413.73672582842846,40041.02141490054,5.8999656185773945,48590.01082403552,48108.921607955956,48013.938207185085,481.0892160795629,40041.02141490054,true,8067.900193055415,0,-1854.1166354238721,-1854.1166354238721,true,true
90,0.25,0.86,10,0.02,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.16279069767441867,false,,,8154.102026709103,857.4700573266455,41789.280164799486,6.113844313744568,50849.968515882276,49852.91030968851,49754.474446457476,997.0582061937675,41789.280164799486,true,8063.630144889023,0,-1934.874081532339,-1934.874081532339,true,true
90,0.25,0.86,10,0.05,false,PT_PAR_CEILING,true,0.025585539979758876,0.16279069767441867,false,,,8154.102026709103,2392.2689582134917,47585.00018987451,6.822843476410574,58415.869909864356,55634.16181891844,55524.276640408374,2781.7080909459182,0,false,55634.16181891844,0,-2202.90808033702,-2202.90808033702,true,true
90,0.25,0.86,10,0.1,false,PT_PAR_CEILING,true,0.025585539979758876,0.16279069767441867,false,,,8154.102026709103,5797.79256601337,59398.02663676864,8.267764176513591,74157.81189086863,67416.19262806239,67282.95258814687,6741.619262806242,0,false,67416.19262806239,0,-2750.7251616458598,-2750.7251616458598,true,true
90,0.25,0.86,20,0,true,,false,0.025585539979758876,0.16279069767441867,false,,,8154.102026709103,0,46955.045382457574,6.745829925377946,55006.185466359224,55006.185466359224,54897.544186116625,0,46955.045382457574,true,8051.14008390165,0,-2173.3696346342304,-2173.3696346342304,true,true
90,0.25,0.86,20,0.01,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.16279069767441867,false,,,8154.102026709103,498.3409480012051,49902.922752122126,7.106438167047554,58526.08807921143,57946.62186060538,57832.15496559127,579.4662186060523,49902.922752122126,true,8043.699108483255,0,-2309.7813624542514,-2309.7813624542514,true,true
90,0.25,0.86,20,0.02,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.16279069767441867,false,,,8154.102026709103,1051.8640387150226,53119.44002871033,7.499892173471474,62377.983691239555,61154.88597180348,61034.06078840546,1223.0977194360748,53119.44002871033,true,8035.445943093153,0,-2458.758012494145,-2458.758012494145,true,true
90,0.25,0.86,20,0.05,false,PT_PAR_CEILING,true,0.025585539979758876,0.16279069767441867,false,,,8154.102026709103,3126.312318750359,64700.37425626749,8.916363494988074,76340.18452762517,72704.9376453573,72561.20439684714,3635.246882267864,0,false,72704.9376453573,0,-2996.3063393259463,-2996.3063393259463,true,true
90,0.25,0.86,20,0.1,false,PT_PAR_CEILING,true,0.025585539979758876,0.16279069767441867,false,,,8154.102026709103,8681.092191668038,93021.72135766082,12.379405130155753,111037.22570738172,100942.93246125609,100743.07806639213,10094.293246125628,0,false,100942.93246125609,0,-4318.696163964461,-4318.696163964461,true,true
90,0.25,0.915,1,0,true,,false,0.025585539979758876,0.09289617486338786,false,,,8154.102026709103,0,7311.783287350052,1.8949429902435082,15451.558477242797,15451.558477242797,15421.105992360754,0,7311.783287350052,true,8139.775189892745,0,-221.32129135828745,-221.32129135828745,true,true
90,0.25,0.915,1,0.01,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.09289617486338786,false,,,8154.102026709103,142.04941351062917,7384.901120223552,1.9038915647466963,15679.771327402756,15524.526066735401,15493.929652435436,155.24526066735416,7384.901120223552,true,8139.624946511849,0,-223.38082416151792,-223.38082416151792,true,true
90,0.25,0.915,1,0.02,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.09289617486338786,false,,,8154.102026709103,285.43413137667267,7458.018953097054,1.9128401222796527,15909.443388208025,15597.493517851004,15566.75317326639,311.9498703570207,7458.018953097054,true,8139.47456475395,0,-225.44049503893893,-225.44049503893893,true,true
90,0.25,0.915,1,0.05,false,PT_PAR_CEILING,true,0.025585539979758876,0.09289617486338786,false,,,8154.102026709103,723.6000731162294,7677.372451717554,1.9396856930394764,16607.214792831437,15816.395040791844,15785.222900154678,790.8197520395934,0,false,15816.395040791844,0,-231.62033619487738,-231.62033619487738,true,true
90,0.25,0.915,1,0.1,false,PT_PAR_CEILING,true,0.025585539979758876,0.09289617486338786,false,,,8154.102026709103,1480.5823751708667,8042.961616085059,1.9844279714604462,17799.350958338247,16181.228143943858,16149.336325899818,1618.12281439439,0,false,16181.228143943858,0,-241.92283367398068,-241.92283367398068,true,true
90,0.25,0.915,3,0,true,,false,0.025585539979758876,0.09289617486338786,false,,,8154.102026709103,0,20121.978454190372,3.4626831826687616,28235.071957650875,28235.071957650875,28179.386347083997,0,20121.978454190372,true,8113.093503460503,0,-582.507985457105,-582.507985457105,true,true
90,0.25,0.915,3,0.01,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.09289617486338786,false,,,8154.102026709103,261.9005697352695,20510.779780611265,3.5102593752280704,28909.243216680054,28623.013085821836,28566.561181434554,286.2301308582173,20510.779780611265,true,8112.233305210571,0,-593.5206047771235,-593.5206047771235,true,true
90,0.25,0.915,3,0.02,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.09289617486338786,false,,,8154.102026709103,530.9900283034112,20904.489026870604,3.5584357966244973,29596.165511993437,29015.848541170035,28958.620642741967,580.3169708234018,20904.489026870604,true,8111.359514299431,0,-604.6749664477338,-604.6749664477338,true,true
90,0.25,0.915,3,0.05,false,PT_PAR_CEILING,true,0.025585539979758876,0.09289617486338786,false,,,8154.102026709103,1382.75119305927,22115.415093795986,3.706609224982111,31735.27328332755,30224.06979364529,30164.455010267407,1511.2034896822624,0,false,30224.06979364529,0,-638.9995491354221,-638.9995491354221,true,true
90,0.25,0.915,3,0.1,false,PT_PAR_CEILING,true,0.025585539979758876,0.09289617486338786,false,,,8154.102026709103,2959.010676508955,24235.057685669264,3.965968832795822,35572.805947102104,32338.914497365542,32275.12101772628,3233.891449736562,0,false,32338.914497365542,0,-699.1455130504055,-699.1455130504055,true,true
90,0.25,0.915,10,0,true,,false,0.025585539979758876,0.09289617486338786,false,,,8154.102026709103,0,50590.074985371975,7.190435452723716,58631.54429797544,58631.54429797544,58515.72030017589,0,50590.074985371975,true,8041.469312603462,0,-1449.707074014169,-1449.707074014169,true,true
90,0.25,0.915,10,0.01,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.09289617486338786,false,,,8154.102026709103,558.7135316391068,53026.45151510695,7.488450347723148,61672.2040388526,61061.5881572798,60940.94806059881,610.6158815727977,53026.45151510695,true,8035.136642172853,0,-1519.656308043127,-1519.656308043127,true,true
90,0.25,0.915,10,0.02,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.09289617486338786,false,,,8154.102026709103,1164.3288697643948,55596.164678765905,7.802763344635789,64897.01897047471,63624.528402426185,63498.8074963884,1272.4905680485244,55596.164678765905,true,8028.363723660281,0,-1593.5271345135097,-1593.5271345135097,true,true
90,0.25,0.915,10,0.05,false,PT_PAR_CEILING,true,0.025585539979758876,0.09289617486338786,false,,,8154.102026709103,3302.591613774406,64182.765452241074,8.852942310526027,75797.18457842898,72187.79483659903,72045.08817990188,3609.3897418299457,0,false,72187.79483659903,0,-1841.0649329192584,-1841.0649329192584,true,true
90,0.25,0.915,10,0.1,false,PT_PAR_CEILING,true,0.025585539979758876,0.09289617486338786,false,,,8154.102026709103,8225.988074459747,81948.24553649711,11.025310784193387,98891.65991153792,89901.50901048901,89723.61869088239,8990.15090104891,0,false,89901.50901048901,0,-2356.694248341055,-2356.694248341055,true,true
90,0.25,0.915,20,0,true,,false,0.025585539979758876,0.09289617486338786,false,,,8154.102026709103,0,71285.85777707557,9.721737314700418,79272.03794093218,79272.03794093218,79115.26745526055,0,71285.85777707557,true,7986.18016385661,0,-2045.382517243349,-2045.382517243349,true,true
90,0.25,0.915,20,0.01,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.09289617486338786,false,,,8154.102026709103,776.8232755852368,76928.76896186288,10.411780275143112,85747.70582962624,84898.7186431943,84730.77087665215,848.987186431943,76928.76896186288,true,7969.949681331418,0,-2208.951935089338,-2208.951935089338,true,true
90,0.25,0.915,20,0.02,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.09289617486338786,false,,,8154.102026709103,1667.7631782293902,83183.15898365501,11.176534167064547,92957.29190130945,91134.59990324455,90954.257191721,1822.6919980648963,83183.15898365501,true,7951.440919589542,0,-2390.7643516129674,-2390.7643516129674,true,true
90,0.25,0.915,20,0.05,false,PT_PAR_CEILING,true,0.025585539979758876,0.09289617486338786,false,,,8154.102026709103,5229.440467965658,106426.90377966496,14.018062235166997,120019.94516642502,114304.70968230955,114078.24388229121,5715.235484115474,0,false,114304.70968230955,0,-3071.2874461706706,-3071.2874461706706,true,true
90,0.25,0.915,20,0.1,false,PT_PAR_CEILING,true,0.025585539979758876,0.09289617486338786,false,,,8154.102026709103,15960.066140369134,166777.20026174805,21.39131344964999,191869.64758913676,174426.95235376066,174080.31892367714,17442.6952353761,0,false,174426.95235376066,0,-4874.982644923879,-4874.982644923879,true,true
90,0.25,0.945,1,0,true,,false,0.025585539979758876,0.058201058201058364,false,,,8154.102026709103,0,7551.5138869352995,1.9242825153816134,15690.795958634102,15690.795958634102,15659.87157078376,0,7551.5138869352995,true,8139.282071698803,0,-157.302034871228,-157.302034871228,true,true
90,0.25,0.945,1,0.01,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.058201058201058364,false,,,8154.102026709103,148.99016907000987,7627.029025804652,1.9335244280119457,15923.817011715202,15766.155457143765,15735.082417929296,157.6615545714376,7627.029025804652,true,8139.126431339113,0,-158.72184044747792,-158.72184044747792,true,true
90,0.25,0.945,1,0.02,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.058201058201058364,false,,,8154.102026709103,299.40462987152205,7702.544164674005,1.9427663225364853,16158.345104177284,15841.514808016944,15810.293116514446,316.83029616034037,0,false,15841.514808016944,0,-160.14179333967968,-160.14179333967968,true,true
90,0.25,0.945,1,0.05,false,PT_PAR_CEILING,true,0.025585539979758876,0.058201058201058364,false,,,8154.102026709103,759.193720806381,7929.089581282064,1.9704918974656156,16870.97157347515,16067.591974738241,16035.924320829938,803.3795987369103,0,false,16067.591974738241,0,-164.40253599894731,-164.40253599894731,true,true
90,0.25,0.945,1,0.1,false,PT_PAR_CEILING,true,0.025585539979758876,0.058201058201058364,false,,,8154.102026709103,1553.9943162632408,8306.665275628831,2.0167008268007423,18088.822728990046,16444.384299081856,16411.973356035487,1644.4384299081903,0,false,16444.384299081856,0,-171.5067208952987,-171.5067208952987,true,true
90,0.25,0.945,3,0,true,,false,0.025585539979758876,0.058201058201058364,false,,,8154.102026709103,0,21415.126562325197,3.620919700587823,29525.348669114082,29525.348669114082,29467.114272404528,0,21415.126562325197,true,8110.222106788886,0,-418.44518476087524,-418.44518476087524,true,true
90,0.25,0.945,3,0.01,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.058201058201058364,false,,,8154.102026709103,282.95947428728323,21833.514800241763,3.672115140797024,30242.229527001018,29942.801511882197,29883.74241182633,299.42801511882135,21833.514800241763,true,8109.286711640434,0,-426.3844600079037,-426.3844600079037,true,true
90,0.25,0.945,3,0.02,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.058201058201058364,false,,,8154.102026709103,573.9098044742568,22257.261974783592,3.7239659279301622,30972.9100827376,30365.59812033098,30305.703722372284,607.3119624066203,0,false,30365.59812033098,0,-434.4286084422183,-434.4286084422183,true,true
90,0.25,0.945,3,0.05,false,PT_PAR_CEILING,true,0.025585539979758876,0.058201058201058364,false,,,8154.102026709103,1496.239043685826,23561.04354365419,3.8834974940559848,33249.7565263517,31666.434787001624,31603.970154492334,1583.3217393500781,0,false,31666.434787001624,0,-459.1989370670408,-459.1989370670408,true,true
90,0.25,0.945,3,0.1,false,PT_PAR_CEILING,true,0.025585539979758876,0.058201058201058364,false,,,8154.102026709103,3207.7984241093036,25844.79803752618,4.1629301126835685,37339.45255576958,33944.95686888143,33877.9893982216,3394.495686888149,0,false,33944.95686888143,0,-502.6614493914567,-502.6614493914567,true,true
90,0.25,0.945,10,0,true,,false,0.025585539979758876,0.058201058201058364,false,,,8154.102026709103,0,59088.33282943174,8.22988690031538,67107.33745344833,67107.33745344833,66974.71000552294,0,59088.33282943174,true,8019.00462401659,0,-1140.3007397688725,-1140.3007397688725,true,true
90,0.25,0.945,10,0.01,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.058201058201058364,false,,,8154.102026709103,662.438634095306,62088.505505962166,8.59681742142521,70800.31962288434,70099.32635929143,69960.76369255583,700.9932635929144,62088.505505962166,true,8010.820853329264,0,-1198.704397672459,-1198.704397672459,true,true
90,0.25,0.945,10,0.02,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.058201058201058364,false,,,8154.102026709103,1384.6374873536406,65259.21544500683,8.984587447784394,74726.46757146636,73261.24271712388,73116.40575178672,1465.2248543424794,0,false,73261.24271712388,0,-1260.5721586915715,-1260.5721586915715,true,true
90,0.25,0.945,10,0.05,false,PT_PAR_CEILING,true,0.025585539979758876,0.058201058201058364,false,,,8154.102026709103,3962.730752874544,75895.88481462664,10.285291653997414,88060.68339721224,83867.31752115452,83701.4196801622,4193.365876057724,0,false,83867.31752115452,0,-1469.2103131613285,-1469.2103131613285,true,true
90,0.25,0.945,10,0.1,false,PT_PAR_CEILING,true,0.025585539979758876,0.058201058201058364,false,,,8154.102026709103,10014.008714360229,98066.20262323703,12.995710114565922,116565.18080207657,105968.34618370596,105758.48877974758,10596.834618370616,0,false,105968.34618370596,0,-1909.5882873100536,-1909.5882873100536,true,true
90,0.25,0.945,20,0,true,,false,0.025585539979758876,0.058201058201058364,false,,,8154.102026709103,0,92193.70902073417,12.278178116661659,100117.51706536618,100117.51706536618,99919.30540936091,0,92193.70902073417,true,7923.808044632009,0,-1789.6363126942515,-1789.6363126942515,true,true
90,0.25,0.945,20,0.01,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.058201058201058364,false,,,8154.102026709103,1023.5717669071018,100416.88854574971,13.28343358150203,109397.61741546726,108314.47268858145,108099.94146167286,1083.1447268858174,100416.88854574971,true,7897.584142831736,0,-1953.4991874569305,-1953.4991874569305,true,true
90,0.25,0.945,20,0.02,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.058201058201058364,false,,,8154.102026709103,2220.197832620135,109603.64332710471,14.406342281459722,119820.20049061006,117470.78479471574,117238.00824767767,2349.4156958943204,0,false,117470.78479471574,0,-2137.706457350867,-2137.706457350867,true,true
90,0.25,0.945,20,0.05,false,PT_PAR_CEILING,true,0.025585539979758876,0.058201058201058364,false,,,8154.102026709103,7183.254616870137,144285.446162282,18.644180835611635,159627.88037489142,152026.55273799182,151724.77175961764,7601.327636899601,0,false,152026.55273799182,0,-2844.207442046444,-2844.207442046444,true,true
90,0.25,0.945,20,0.1,false,PT_PAR_CEILING,true,0.025585539979758876,0.058201058201058364,false,,,8154.102026709103,23080.127435184055,236920.33693309556,29.952305226654175,268657.5680285975,244234.15275327046,243747.1638255356,24423.415275327046,0,false,244234.15275327046,0,-4821.713326305827,-4821.713326305827,true,true
90,1,0.86,1,0,true,,false,0.025585539979758876,0.16279069767441867,false,,,32616.40810683641,0,27489.108752441727,1.841153387047297,60051.81025921877,60051.81025921877,59933.46084463114,0,27489.108752441727,true,32562.701506777044,0,-1320.6649387806538,-1320.6649387806538,true,true
90,1,0.86,1,0.01,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.16279069767441867,false,,,32616.40810683641,518.8048009006525,27763.999839966138,1.8495641654350772,60929.40103600687,60326.13963961077,60207.249133028716,603.2613963961048,27763.999839966138,true,32562.13979964463,0,-1333.2536124990802,-1333.2536124990802,true,true
90,1,0.86,1,0.02,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.16279069767441867,false,,,32616.40810683641,1042.3280587360277,28038.89092749056,1.85797492883536,61812.47790178772,60600.468531164435,60481.036929521964,1212.0093706232874,28038.89092749056,true,32561.577603673875,0,-1345.842773872835,-1345.842773872835,true,true
90,1,0.86,1,0.05,false,PT_PAR_CEILING,true,0.025585539979758876,0.16279069767441867,false,,,32616.40810683641,2641.2084477243843,28863.564190063807,1.8832071291070727,64494.624886293044,61423.45227266004,61302.39736744549,3071.1726136330035,0,false,61423.45227266004,0,-1383.613184187634,-1383.613184187634,true,true
90,1,0.86,1,0.1,false,PT_PAR_CEILING,true,0.025585539979758876,0.16279069767441867,false,,,32616.40810683641,5400.377057409198,30238.019627685902,1.925260496410567,69074.59026918728,62795.08206289751,62671.321590458705,6279.508206289764,0,false,62795.08206289751,0,-1446.5736235919903,-1446.5736235919903,true,true
90,1,0.86,3,0,true,,false,0.025585539979758876,0.16279069767441867,false,,,32616.40810683641,0,71545.45019308683,3.1891127132124235,104017.40175283674,104017.40175283674,103812.28206121939,0,71545.45019308683,true,32471.951559749912,0,-3338.953154751336,-3338.953154751336,true,true
90,1,0.86,3,0.01,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.16279069767441867,false,,,32616.40810683641,906.1607027716382,72898.51169543617,3.2305066588866036,106421.19881387899,105367.52357809801,105159.73765991678,1053.6752357809746,72898.51169543617,true,32469.01188266184,0,-3401.0911427777755,-3401.0911427777755,true,true
90,1,0.86,3,0.02,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.16279069767441867,false,,,32616.40810683641,1835.8280863232794,74268.163067299,3.272407884880958,108868.87488661282,106734.19106530667,106523.70614738397,2134.683821306142,74268.163067299,true,32466.027998007674,0,-3463.999147110797,-3463.999147110797,true,true
90,1,0.86,3,0.05,false,PT_PAR_CEILING,true,0.025585539979758876,0.16279069767441867,false,,,32616.40810683641,4770.188962292072,78477.8216773344,3.401190795340718,116481.35838155077,110934.62703004836,110715.84614773103,5546.731351502414,0,false,110934.62703004836,0,-3657.399978258265,-3657.399978258265,true,true
90,1,0.86,3,0.1,false,PT_PAR_CEILING,true,0.025585539979758876,0.16279069767441867,false,,,32616.40810683641,10171.829534155855,85836.59226832657,3.626306343084799,130104.79636710968,118277.08760646333,118043.80293456523,11827.708760646346,0,false,118277.08760646333,0,-3995.6655509102748,-3995.6655509102748,true,true
90,1,0.86,10,0,true,,false,0.025585539979758876,0.16279069767441867,false,,,32616.40810683641,0,153507.32954374203,5.696366903893208,185795.02766365703,185795.02766365703,185428.23777894647,0,153507.32954374203,true,32287.698119915003,0,-7109.131575697553,-7109.131575697553,true,true
90,1,0.86,10,0.01,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.16279069767441867,false,,,32616.40810683641,1654.9469033137138,160164.08565960216,5.8999656185773945,194360.04329614207,192435.68643182382,192055.75282874034,1924.3568643182516,160164.08565960216,true,32271.60077222166,0,-7416.466541695489,-7416.466541695489,true,true
90,1,0.86,10,0.02,false,CURVE_PROPORTION_CAP,false,0.025585539979758876,0.16279069767441867,false,,,32616.40810683641,3429.880229306582,167157.12065919794,6.113844313744568,203399.8740635291,199411.64123875403,199017.8977858299,3988.23282477507,167157.12065919794,true,32254.52057955609,0,-7739.496326129356,-7739.496326129356,true,true
